,Unnamed: 0,Location,Price,Rooms,Bathrooms,CarPorch,Furnishing,Year,State,Area,UnitType,PropertyType,BuiltUp
8953,20755,"Desa ParkCity, Kuala Lumpur",848000,2,2,1.0,2.0,2019,Kuala Lumpur,Desa ParkCity,1.0,12.0,1056.0
8954,20757,"Batu Caves, Kuala Lumpur",498000,3,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,12.0,1057.0
8955,20758,"Kuchai Lama, Kuala Lumpur",370000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1057.0
8956,20759,"Jalan Ipoh, Kuala Lumpur",388000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,1.0,12.0,1057.0
8957,20760,"Jalan Ipoh, Kuala Lumpur",415000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,1.0,12.0,1057.0
8958,20761,"Kuchai Lama, Kuala Lumpur",378000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1057.0
8959,20762,"Kuchai Lama, Kuala Lumpur",525000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1057.0
8960,20763,"Salak Selatan, Kuala Lumpur",530000,2,2,1.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,1058.0
8961,20764,"Salak Selatan, Kuala Lumpur",599000,3,2,2.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,1058.0
8962,20768,"Setapak, Kuala Lumpur",585000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1059.0
8963,20770,"Titiwangsa, Kuala Lumpur",550000,3,2,1.0,2.0,2019,Kuala Lumpur,Titiwangsa,1.0,12.0,1059.0
8964,20771,"Cheras, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1060.0
8965,20772,"Cheras, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1060.0
8966,20773,"Cheras, Kuala Lumpur",400000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1060.0
8967,20774,"Cheras, Kuala Lumpur",399000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1060.0
8968,20776,"Cheras, Kuala Lumpur",410000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1060.0
8969,20780,"Cheras, Kuala Lumpur",365000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,16.0,1060.0
8970,20783,"Cheras, Kuala Lumpur",365000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,1.0,1060.0
8971,20784,"Sentul, Kuala Lumpur",368000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,9.0,1061.0
8972,20794,"Cheras, Kuala Lumpur",480000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1064.0
8973,20795,"Sri Petaling, Kuala Lumpur",495000,3,2,2.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,12.0,1064.0
8974,20796,"Jalan Kuching, Kuala Lumpur",580000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,1064.0
8975,20797,"Desa Petaling, Kuala Lumpur",368000,3,2,1.0,2.0,2019,Kuala Lumpur,Desa Petaling,1.0,12.0,1064.0
8976,20802,"KLCC, Kuala Lumpur",1250000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,12.0,1065.0
8977,20809,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1065.0
8978,20813,"Bukit Jalil, Kuala Lumpur",599000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1065.0
8979,20816,"Ampang, Kuala Lumpur",750000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,1066.0
8980,20818,"Cheras, Kuala Lumpur",500000,4,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1066.0
8981,20825,"Ampang, Kuala Lumpur",1088000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,1066.0
8982,20828,"Ampang, Kuala Lumpur",900000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,1066.0
8983,20829,"Ampang, Kuala Lumpur",720000,2,2,1.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,1066.0
8984,20833,"Sentul, Kuala Lumpur",400000,3,2,2.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1066.0
8985,20834,"Sentul, Kuala Lumpur",420000,3,2,2.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1066.0
8986,20835,"Ampang, Kuala Lumpur",800000,2,2,2.0,2.0,2019,Kuala Lumpur,Ampang,1.0,15.0,1066.0
8987,20838,"Setapak, Kuala Lumpur",490000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1066.0
8988,20839,"Setapak, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1066.0
8989,20844,"Bandar Menjalara, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1067.0
8990,20846,"Bukit Jalil, Kuala Lumpur",580000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1067.0
8991,20847,"Kuchai Lama, Kuala Lumpur",299000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8992,20849,"Kuchai Lama, Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8993,20851,"Kuchai Lama, Kuala Lumpur",340000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8994,20852,"Kuchai Lama, Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8995,20853,"Kuchai Lama, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8996,20854,"Kuchai Lama, Kuala Lumpur",310000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1067.0
8997,20855,"Taman Desa, Kuala Lumpur",510000,2,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,1.0,12.0,1068.0
8998,20856,"Taman Desa, Kuala Lumpur",510000,2,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,1.0,12.0,1068.0
8999,20857,"Jalan Kuching, Kuala Lumpur",600000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,1.0,12.0,1068.0
9000,20859,"Taman Desa, Kuala Lumpur",550000,2,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,1.0,12.0,1068.0
9001,20870,"Cheras, Kuala Lumpur",420000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1072.0
9002,20874,"Bukit Jalil, Kuala Lumpur",550000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9003,20875,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",738000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1073.0
9004,20876,"KL City, Kuala Lumpur",530000,2,2,1.0,2.0,2019,Kuala Lumpur,KL City,1.0,12.0,1073.0
9005,20877,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",710000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1073.0
9006,20879,"Bukit Jalil, Kuala Lumpur",630000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9007,20880,"Bukit Jalil, Kuala Lumpur",620000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9008,20881,"Bukit Jalil, Kuala Lumpur",580000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9009,20884,"Bukit Jalil, Kuala Lumpur",590000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9010,20890,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",750000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1073.0
9011,20891,"Bukit Jalil, Kuala Lumpur",555000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1073.0
9012,20893,"Sungai Besi, Kuala Lumpur",480000,3,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,1074.0
9013,20894,"Kepong, Kuala Lumpur",530000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9014,20896,"Kepong, Kuala Lumpur",485000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9015,20900,"Kepong, Kuala Lumpur",528000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9016,20901,"Kepong, Kuala Lumpur",530000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9017,20902,"Kepong, Kuala Lumpur",550000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9018,20903,"Kepong, Kuala Lumpur",520000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9019,20904,"Sungai Besi, Kuala Lumpur",650000,3,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,1074.0
9020,20905,"Kepong, Kuala Lumpur",500000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9021,20906,"Kepong, Kuala Lumpur",535000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9022,20908,"Kepong, Kuala Lumpur",560000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9023,20910,"Kepong, Kuala Lumpur",510000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9024,20911,"Kepong, Kuala Lumpur",600000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9025,20912,"Kepong, Kuala Lumpur",538000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9026,20913,"Sungai Besi, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,1074.0
9027,20914,"Sungai Besi, Kuala Lumpur",480000,3,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,1.0,12.0,1074.0
9028,20915,"Kepong, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9029,20916,"Kepong, Kuala Lumpur",540000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,12.0,1074.0
9030,20918,"Cheras, Kuala Lumpur",380000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1075.0
9031,20919,"Cheras, Kuala Lumpur",388000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1075.0
9032,20920,"Segambut, Kuala Lumpur",415000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,1.0,9.0,1075.0
9033,20921,"Setapak, Kuala Lumpur",588000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1075.0
9034,20924,"Kuchai Lama, Kuala Lumpur",440000,3,2,2.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1075.0
9035,20927,"Kuchai Lama, Kuala Lumpur",443000,3,2,2.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1075.0
9036,20929,"KLCC, Kuala Lumpur",1950000,1,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9037,20933,"KLCC, Kuala Lumpur",1900000,1,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9038,20935,"Desa Pandan, Kuala Lumpur",760000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,1.0,15.0,1076.0
9039,20939,"Kuchai Lama, Kuala Lumpur",310000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1076.0
9040,20942,"Cheras, Kuala Lumpur",475000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1076.0
9041,20944,"Bandar Menjalara, Kuala Lumpur",530000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9042,20946,"KLCC, Kuala Lumpur",2000000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9043,20947,"KLCC, Kuala Lumpur",2152000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9044,20951,"Bandar Menjalara, Kuala Lumpur",435000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9045,20952,"Desa Pandan, Kuala Lumpur",750000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,1.0,15.0,1076.0
9046,20953,"Bandar Menjalara, Kuala Lumpur",420000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9047,20954,"Bandar Menjalara, Kuala Lumpur",435000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9048,20955,"Bandar Menjalara, Kuala Lumpur",410000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9049,20956,"Bandar Menjalara, Kuala Lumpur",430000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9050,20957,"Bandar Menjalara, Kuala Lumpur",425000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9051,20964,"Bangsar, Kuala Lumpur",1300000,2,1,1.0,2.0,2019,Kuala Lumpur,Bangsar,1.0,15.0,1076.0
9052,20965,"Bangsar, Kuala Lumpur",1480000,2,2,1.0,2.0,2019,Kuala Lumpur,Bangsar,1.0,15.0,1076.0
9053,20968,"KLCC, Kuala Lumpur",2100000,2,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9054,20970,"Sri Hartamas, Kuala Lumpur",600000,2,2,1.0,2.0,2019,Kuala Lumpur,Sri Hartamas,1.0,12.0,1076.0
9055,20971,"KLCC, Kuala Lumpur",2480000,1,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9056,20974,"Bandar Menjalara, Kuala Lumpur",368000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9057,20977,"KLCC, Kuala Lumpur",2152000,1,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9058,20980,"KLCC, Kuala Lumpur",2700000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1076.0
9059,20981,"Desa Pandan, Kuala Lumpur",780000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,1.0,15.0,1076.0
9060,20982,"Cheras, Kuala Lumpur",448000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1076.0
9061,20984,"Sri Petaling, Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,1.0,12.0,1076.0
9062,20987,"Cheras, Kuala Lumpur",380000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1076.0
9063,20988,"Bandar Menjalara, Kuala Lumpur",370000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,1.0,12.0,1076.0
9064,20992,"Setapak, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1076.0
9065,20995,"KLCC, Kuala Lumpur",2150000,1,2,1.0,2.0,2019,Kuala Lumpur,KLCC,1.0,15.0,1079.0
9066,20997,"Sentul, Kuala Lumpur",815000,2,2,2.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1080.0
9067,21000,"Bukit Jalil, Kuala Lumpur",479000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1080.0
9068,21001,"Sentul, Kuala Lumpur",650000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1080.0
9069,21002,"Bukit Jalil, Kuala Lumpur",499000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1080.0
9070,21006,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",365000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,9.0,1080.0
9071,21007,"Bukit Jalil, Kuala Lumpur",535000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1080.0
9072,21013,"Sentul, Kuala Lumpur",560000,3,2,2.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1081.0
9073,21014,"Kepong, Kuala Lumpur",453000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,1.0,9.0,1081.0
9074,21016,"Sentul, Kuala Lumpur",648000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1083.0
9075,21018,"Sentul, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1083.0
9076,21020,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",720000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1084.0
9077,21021,"Sentul, Kuala Lumpur",610000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1085.0
9078,21023,"Sentul, Kuala Lumpur",620000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1085.0
9079,21025,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",695000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1086.0
9080,21026,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",705000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1086.0
9081,21027,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",777000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1086.0
9082,21029,"Desa ParkCity, Kuala Lumpur",1200000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,1.0,12.0,1087.0
9083,21040,"Sentul, Kuala Lumpur",668000,3,3,1.0,2.0,2019,Kuala Lumpur,Sentul,1.0,12.0,1087.0
9084,21042,"KL Sentral, Kuala Lumpur",1580000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9085,21043,"Seputeh, Kuala Lumpur",899000,3,2,2.0,2.0,2019,Kuala Lumpur,Seputeh,1.0,12.0,1087.0
9086,21047,"Desa Pandan, Kuala Lumpur",750000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,1.0,15.0,1087.0
9087,21048,"Batu Caves, Kuala Lumpur",820000,3,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,15.0,1087.0
9088,21049,"Desa Pandan, Kuala Lumpur",798000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,1.0,15.0,1087.0
9089,21052,"KL Sentral, Kuala Lumpur",1460000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9090,21054,"KL Sentral, Kuala Lumpur",1500000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9091,21056,"KL Sentral, Kuala Lumpur",1630000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9092,21058,"KL Sentral, Kuala Lumpur",1520000,1,1,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9093,21059,"KL Sentral, Kuala Lumpur",1250000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9094,21060,"KL Sentral, Kuala Lumpur",1530000,1,2,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9095,21062,"KL Sentral, Kuala Lumpur",1530000,1,1,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9096,21063,"KL Sentral, Kuala Lumpur",1500000,1,1,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9097,21065,"KL Sentral, Kuala Lumpur",1580000,1,1,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9098,21066,"KL Sentral, Kuala Lumpur",1630000,1,1,1.0,2.0,2019,Kuala Lumpur,KL Sentral,1.0,15.0,1087.0
9099,21071,"Bukit Jalil, Kuala Lumpur",487999,4,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1087.0
9100,21078,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1088.0
9101,21081,"Pantai, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Pantai,1.0,12.0,1088.0
9102,21082,"Wangsa Maju, Kuala Lumpur",600000,2,2,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,1.0,12.0,1088.0
9103,21084,"Cheras, Kuala Lumpur",410000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,9.0,1088.0
9104,21085,"Batu Caves, Kuala Lumpur",475000,3,2,1.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,12.0,1088.0
9105,21086,"Bukit Jalil, Kuala Lumpur",468000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1088.0
9106,21091,"Salak Selatan, Kuala Lumpur",588000,3,2,2.0,2.0,2019,Kuala Lumpur,Salak Selatan,1.0,15.0,1089.0
9107,21095,"Bangsar South, Kuala Lumpur",860000,3,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,1.0,15.0,1090.0
9108,21097,"Bukit Jalil, Kuala Lumpur",450000,4,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1090.0
9109,21102,"Bukit Jalil, Kuala Lumpur",545000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9110,21105,"Bukit Jalil, Kuala Lumpur",480000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9111,21106,"Bukit Jalil, Kuala Lumpur",400000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9112,21107,"Bukit Jalil, Kuala Lumpur",470000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9113,21110,"Bukit Jalil, Kuala Lumpur",415000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9114,21112,"Bukit Jalil, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,12.0,1091.0
9115,21113,"Setapak, Kuala Lumpur",743000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1092.0
9116,21115,"Bukit Jalil, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,1092.0
9117,21116,"Setapak, Kuala Lumpur",635000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1092.0
9118,21117,"Batu Caves, Kuala Lumpur",380000,3,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,1.0,12.0,1092.0
9119,21118,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",820000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,12.0,1092.0
9120,21120,"Setapak, Kuala Lumpur",420000,3,3,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,1092.0
9121,21122,"Bukit Jalil, Kuala Lumpur",490000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,1092.0
9122,21124,"Desa ParkCity, Kuala Lumpur",795000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,1.0,12.0,1093.0
9123,21126,"Cheras, Kuala Lumpur",630000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1093.0
9124,21127,"Cheras, Kuala Lumpur",635000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1093.0
9125,21128,"Desa ParkCity, Kuala Lumpur",893000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,1.0,12.0,1093.0
9126,21129,"Bukit Jalil, Kuala Lumpur",400000,3,2,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,1.0,9.0,1093.0
9127,21132,"Cheras, Kuala Lumpur",700000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,1.0,12.0,1093.0
9128,21138,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",720000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9129,21139,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",750000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9130,21140,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",800000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9131,21141,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",790000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9132,21142,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",690000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9133,21143,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",670000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),1.0,15.0,1094.0
9134,21145,"Setapak, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,1095.0
9135,21146,"Setapak, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,1.0,15.0,1095.0
9136,21147,"Setapak, Kuala Lumpur",410000,4,2,1.0,2.0,2019,Kuala Lumpur,Setapak,1.0,12.0,1096.0
9137,21148,"Cheras, Kuala Lumpur",515000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,1.0,15.0,1097.0
9138,21149,"Kuchai Lama, Kuala Lumpur",350000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1097.0
9139,21150,"Kuchai Lama, Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,1.0,12.0,1097.0
